Algorithm: Kruskal's MST
32162 22437 315381
16294 52210 315390
1167 72132 315395
72132 49719 190593
61402 78619 315413
78619 66642 200239
66642 37846 70359
34173 37347 315416
37347 82577 293620
82577 22966 145894
22966 16904 178232
10022 61996 315421
73431 47688 315423
47688 8030 139893
47688 65452 145186
7580 63225 315426
11138 95162 315434
95288 51977 315436
54413 72221 315451
21752 73414 315458
73414 57131 67651
18887 3305 315467
3305 9417 120264
31000 70326 315470
59593 25172 315473
25172 78244 171293
25172 20715 183933
20715 19036 16609
20715 92971 186295
25172 34354 253502
11680 5854 315487
64783 99115 315488
6602 98548 315502
3355 16301 315505
25150 29558 315513
8297 53320 315521
54494 47231 315536
6107 3381 315542
26963 91805 315542
91805 31159 21775
31159 43337 198478
35481 48829 315544
4761 47071 315547
38593 37824 315551
69619 43167 315552
43167 52112 121928
52112 10479 312172
25168 11262 315567
11262 34559 5589
11262 69300 224783
54161 95844 315577
95844 22643 177275
11926 10063 315578
10063 41522 186016
10063 36161 209414
10063 12091 213667
9531 29923 315589
57332 27251 315590
56145 8540 315597
55248 48517 315600
2263 90218 315616
52925 59408 315618
59408 3767 47425
3767 35036 123397
3767 29501 138639
3767 19092 170380
3767 8149 221425
29501 67638 239653
29501 62831 290155
4562 63265 315625
63265 70314 261980
51890 87237 315632
86192 31679 315635
31679 10255 1779
10255 84354 166045
31679 79019 178689
48231 86074 315635
20412 25117 315639
25117 15453 226289
15453 81564 99437
81564 30679 235104
30679 46592 234079
99510 35597 315671
9190 56029 315675
62042 53474 315678
27740 52703 315681
31607 44281 315716
58324 79344 315719
15205 95387 315723
13267 90368 315724
23152 34502 315736
49107 57398 315741
89610 32569 315748
45635 43326 315757
85851 59068 315762
16518 59155 315805
15230 20029 315815
20029 76423 129964
96549 52607 315822
94697 14034 315843
34797 29713 315856
29713 2286 193006
2286 9482 105061
71468 74510 315867
74510 37407 81743
17579 14686 315915
96200 41745 315920
41745 72380 306405
40054 49082 315948
49082 78823 195692
46928 47933 315949
81077 79050 315950
95809 89782 315954
89782 38919 108999
6483 35176 315967
21952 81323 315975
76708 73008 315987
73008 6538 3205
6538 33526 73469
73008 37223 207850
37223 32385 126038
33526 76896 258822
76896 1746 137555
1746 91292 149344
6538 77678 276959
77678 77360 279460
37223 59281 289200
64080 85392 315990
59161 3318 316011
26347 87434 316021
5348 40300 316031
48958 25782 316035
25782 45060 297479
45060 17003 255307
89682 63150 316035
38035 72998 316036
80295 11849 316051
11849 37155 21266
37155 71855 79446
16896 18817 316055
18817 51964 278731
49003 60958 316059
8053 74928 316065
74928 41414 21368
74928 34932 299463
29228 63202 316079
25757 80104 316085
80104 73100 37115
80104 54761 204545
54761 59158 175539
59158 58225 228377
80104 51934 257651
6842 30750 316086
54248 61255 316090
23934 66567 316115
17413 11230 316118
11846 68270 316118
55156 35135 316119
20147 73254 316151
85479 55498 316159
30883 27415 316160
27415 58966 213150
58966 88249 312231
88249 70906 122696
60393 29600 316163
29600 2379 8301
2379 2999 169468
2999 15729 101766
2379 21051 210038
15729 46374 251985
21051 78468 263827
78468 56575 19512
21051 94642 267186
94642 42287 88223
77339 28934 316199
75509 37417 316213
37417 4153 15932
4153 68337 298402
95282 21004 316233
48845 95097 316238
65575 53871 316247
24133 91454 316253
91454 20413 216569
49706 17903 316257
82429 77536 316260
77536 45843 64302
77536 45000 132310
45843 53212 219590
84649 47605 316273
15397 54207 316284
42630 63371 316315
32288 70834 316315
59861 9846 316326
17851 54383 316343
30680 71747 316373
72059 2407 316381
2407 19147 104481
2407 57098 289101
15333 31166 316402
31166 50015 314820
50015 77823 99148
77823 84449 92175
55348 60296 316405
60296 76773 24770
60296 86394 292153
83818 55265 316417
63278 16187 316429
16187 65743 49102
16187 40808 263857
8878 10628 316431
10628 94501 262395
5554 23112 316431
40835 74900 316438
74900 9385 139308
27376 99876 316450
19704 28318 316454
24446 64259 316458
91225 32661 316460
13117 74662 316461
74662 65578 140598
1740 912 316469
912 2373 83206
2373 5686 198798
5686 88737 144230
912 39136 233430
18609 69732 316472
61694 75952 316485
75952 25042 44608
65760 83111 316485
83111 52784 193412
39058 37228 316487
37228 82596 100923
14437 66221 316487
66221 73957 2792
85879 24654 316488
10481 31814 316498
80583 79998 316520
23639 89854 316521
29269 4902 316544
74809 25142 316552
25142 37338 177094
37338 20804 66034
20804 66160 85844
66160 8500 51443
8500 99945 85107
25142 21153 256497
21153 13460 156371
13460 22191 218370
44128 96318 316570
96318 10946 189691
40643 58681 316588
8253 228 316590
228 32838 210324
228 19350 246968
55367 78162 316592
78162 88745 88994
88745 31321 135617
31321 45026 206144
45026 55895 111329
64172 41586 316606
41586 92952 15375
41586 79790 30050
92952 22468 173461
41586 95174 180166
95174 73654 170363
73654 77414 144614
50340 68157 316616
68157 22987 259973
22987 55516 109805
71376 77297 316627
77276 49265 316630
56874 93230 316640
93230 18591 117083
6235 94775 316644
94775 19599 102607
43107 22755 316647
21908 87100 316651
49800 21645 316663
21645 503 106565
503 8715 37968
503 6592 130488
503 34995 165733
34995 76608 121921
76608 62443 4505
62443 67042 137597
67042 59212 88538
67042 33246 192371
33246 52185 127264
52185 67927 191827
34995 31632 291272
70096 17002 316679
15563 5281 316692
49673 97020 316710
15897 23698 316720
23698 62346 1278
62346 10122 304409
24265 29068 316721
29068 55092 56656
55092 91917 4917
55092 44016 228382
1511 46567 316725
46567 73390 66739
73390 62882 260036
4936 5028 316726
17209 77375 316743
20861 25542 316755
25542 65117 187276
25542 53533 295632
1267 23299 316768
23299 57921 279402
28397 64181 316771
562 18395 316772
31682 6451 316780
6451 11652 297122
11652 32755 57655
14079 89082 316789
31318 23671 316793
23671 64247 251959
87300 95904 316806
15970 20311 316807
76185 52780 316830
52780 80692 225812
32515 44807 316839
21289 53027 316842
99709 12587 316852
68301 22297 316858
22297 21649 310866
63835 35902 316874
58019 57888 316892
67002 8928 316898
91900 93103 316901
91640 53214 316911
53214 69420 98514
81662 14648 316914
4779 30264 316971
51416 8879 316987
8879 7703 195847
7703 6432 128217
6432 42506 1071
42506 52863 65207
52863 90617 281327
53538 92147 316988
92147 96859 238562
96859 13697 61980
13697 27794 198537
27794 87631 28940
27794 62512 305276
55666 99248 316994
62825 78179 317004
49199 81178 317013
81178 34183 225644
76243 69663 317014
56266 70622 317033
95864 56217 317042
24951 56913 317042
51815 67235 317053
76383 66942 317061
31781 37664 317076
52228 39547 317082
39547 39750 84292
39750 84077 152469
39547 53399 203154
13024 37758 317100
84522 53546 317107
53546 70851 40587
41248 92257 317107
81583 39667 317110
13160 73885 317118
2229 14428 317120
71191 36235 317124
63203 22046 317125
35616 93069 317133
43709 20035 317139
96177 31912 317139
31912 43843 37679
31912 15373 139682
15373 27669 267701
27669 33877 135965
31912 39311 270739
43843 81137 287465
47645 5069 317144
11834 3401 317152
3401 38637 170969
38637 10240 214491
38637 55520 287140
51135 88650 317157
26100 44630 317173
14552 44670 317190
44670 82021 309499
61817 96732 317195
19851 95238 317203
22329 2004 317206
56900 28731 317217
28731 67362 83993
67362 79244 35191
28117 9348 317221
9348 15053 65098
15053 37379 36947
9348 98872 164139
98872 31697 90981
34659 50947 317230
50947 57926 260756
57926 94277 213660
94277 82586 257683
90425 69071 317231
69071 66937 34923
66937 80798 80175
66937 43778 91226
69071 86563 133579
86563 60659 21927
86563 38820 48459
53037 88767 317233
88767 11055 167231
11055 66798 174031
95550 72781 317235
44785 66569 317257
3820 30702 317277
82229 64213 317289
64213 59234 28929
64213 83813 101693
28948 83178 317303
67171 97338 317310
97338 52364 121922
52364 23865 207367
23865 30085 29311
23865 15984 130041
7680 87349 317314
87349 98713 33249
3458 40427 317327
40427 49814 179251
5440 40641 317334
15958 95983 317347
30821 26910 317352
26910 12294 287353
12294 75394 65985
12294 34653 67087
12294 98989 190609
34653 75737 305230
68974 61595 317368
46178 39773 317369
94093 14174 317381
41793 60887 317383
60887 91221 155157
91221 24047 22463
24047 97426 137559
91221 58709 214568
58709 76816 2586
76816 59627 39370
7110 7361 317392
4273 92061 317396
50087 20923 317398
87612 94079 317398
23588 56989 317399
15770 80251 317399
55416 11540 317414
49794 50907 317415
50907 34345 54372
50907 30412 253680
30412 12088 49295
99433 6274 317419
16058 51205 317436
51205 3652 84054
62578 21276 317444
5902 42994 317445
42114 98584 317450
98584 51822 268043
55026 47861 317454
47861 92113 256689
92113 67685 86108
92113 71635 316986
71635 7744 169416
16857 60684 317454
60684 60483 105879
84283 15051 317457
25378 29561 317464
29561 22103 23950
22103 53410 142942
82134 34506 317466
34506 92811 301502
92811 67697 268979
81943 88181 317486
1277 57915 317503
3835 12736 317509
69596 82437 317510
17464 10833 317514
10833 9720 110054
74384 51088 317537
35555 1657 317549
55163 62833 317580
26371 74559 317592
24346 43156 317593
43156 43885 81670
43885 35989 74703
43885 24533 203821
24533 64685 31002
24533 40520 68319
43885 4377 248066
40520 49676 287854
15298 27365 317601
27365 37420 128727
725 61624 317611
59680 14941 317634
14941 9874 83786
76231 80780 317646
80780 53317 40443
80780 61025 45935
61025 5365 24345
5365 65943 114895
21714 58300 317708
37 21008 317721
65740 35307 317734
35307 71285 123880
99591 64557 317749
19764 48007 317761
34263 47289 317762
64702 23088 317766
59685 70609 317776
70609 7344 30963
7344 11032 280945
65494 24822 317784
24822 91719 104509
94295 35838 317791
43991 58372 317802
66794 94807 317810
94807 93568 288214
93568 68530 115177
68530 75557 113666
96082 16776 317819
16776 95650 11439
16776 90529 28398
74846 7312 317825
44027 65949 317842
65949 77493 310688
76712 18709 317843
18709 11442 146432
11442 17021 192939
17021 10798 125225
11442 81289 270078
10798 74925 290251
74925 4166 10404
70022 70726 317852
98551 53383 317868
41299 63083 317878
63083 2922 287003
2922 88724 692
2922 27831 66753
27831 61008 118134
61008 33120 31426
27831 83948 176691
83948 51816 119412
61008 28522 210146
61008 44951 251482
44951 8430 103760
8430 14367 32345
14367 48617 220626
83948 74441 281565
74441 39065 292789
55696 48247 317902
48247 78481 114454
72589 99125 317907
99125 81067 11429
81067 41158 277050
41158 67372 306307
98904 58447 317908
87998 24272 317922
57988 83530 317922
83530 11515 25979
83530 83359 263966
11515 46299 303056
46299 52124 84654
52124 49903 18396
52124 43999 40491
43999 51074 33323
43999 92951 106526
11515 24324 309923
24324 79596 237562
8046 91133 317930
43442 62785 317937
40266 10526 317965
10526 11640 42845
10526 27257 50074
23608 86452 317980
21467 97847 317982
92911 76482 317983
9829 88302 318009
15981 12775 318025
97852 60088 318036
33919 54241 318038
4099 62542 318057
24709 49166 318074
49166 34902 155505
34902 59250 177470
45557 70708 318080
70708 1948 18150
87969 64025 318098
64025 72699 170220
72699 30870 112704
8474 71618 318098
53092 12309 318106
862 3112 318120
3112 80206 258024
80206 16871 287012
44341 69837 318125
69837 40648 204940
18447 86055 318128
84341 22991 318146
71087 10654 318152
13975 46073 318153
8818 4776 318169
4776 543 143128
12955 18558 318193
74233 61549 318194
61549 70131 134338
70131 18824 159746
18824 83143 237991
27361 56275 318200
93991 93019 318201
31257 68421 318233
74958 96805 318233
96805 83211 50350
15775 92413 318244
92413 92441 92501
37443 25199 318248
25199 6755 301771
6755 90318 87057
6755 51165 138838
51165 45661 228889
90318 1759 248317
50540 85466 318259
38724 78833 318264
78833 57840 31929
50307 89043 318272
85293 49476 318274
44837 72160 318274
10757 54674 318275
32110 12728 318281
76946 89065 318308
18456 23231 318310
53395 57078 318318
906 29583 318323
29583 81836 315814
4963 72857 318323
12929 61786 318326
88568 14054 318339
14054 65909 227568
25697 4291 318348
4291 8554 108368
4291 62654 232149
54402 54245 318349
4572 6010 318357
6010 26649 54802
6010 14769 125213
6010 87187 225627
29286 97342 318369
55848 16927 318401
8360 23268 318401
61409 75241 318401
52860 47371 318439
22560 64098 318441
20093 41030 318458
56840 85073 318473
74091 63937 318479
12420 40736 318488
40736 78533 54486
18318 69401 318502
69401 45378 134395
45378 37355 11967
45378 23506 46072
45378 26781 102614
28401 23758 318508
23758 94949 106416
23758 74553 162646
13529 12980 318510
12980 28649 210686
28649 31933 228447
95341 52971 318510
66633 99650 318523
99650 11284 82090
11284 28283 227414
28283 48704 21769
28283 76964 206027
15151 99927 318523
75542 73484 318534
73484 39227 33892
39227 80924 99364
73484 45875 285362
39227 87863 288776
87863 8962 130530
8962 84942 33069
84942 92836 70275
8962 13345 114751
13345 20695 291216
20695 59264 224189
31780 6913 318540
23086 72613 318547
24062 62936 318549
62936 24664 287158
24664 35281 117993
24664 1191 197308
1191 6787 58104
74918 5983 318565
6616 48552 318570
48552 50634 103179
48552 99206 313086
38216 69142 318598
69142 66584 68740
69142 62002 82968
62002 62068 53703
48357 79989 318599
99492 68044 318613
1587 79177 318615
43006 65365 318621
65365 80556 160646
36119 63055 318627
58203 79095 318635
79095 3608 167873
79095 92614 216737
92614 45865 276647
45865 42969 186294
45865 39608 302753
39608 1246 222983
1246 2167 274959
2167 6808 146259
6808 51061 192706
598 77105 318639
49453 42508 318660
33708 97150 318660
97150 92498 30083
92498 5122 297334
5122 45279 90244
5122 65688 131558
5122 72253 139559
65688 31949 244245
43837 4610 318662
4610 45686 249275
45686 81553 9088
68127 37794 318664
37794 66389 107059
62604 55650 318710
50058 97822 318716
97822 70701 225130
70701 95621 22627
47806 35217 318718
35217 54280 251814
45792 78903 318725
78903 75738 245841
78903 76837 276896
18868 70471 318727
70471 96341 156930
70471 40396 167869
97777 56585 318735
73986 48558 318743
48558 5826 1364
48558 2948 4204
48558 88290 34233
2948 50929 273853
50929 29901 79425
23331 36359 318744
33333 31773 318756
18777 42278 318761
46436 27720 318787
6053 70606 318790
17887 68485 318791
68485 39600 116415
39600 21711 136651
21711 72668 57048
31953 27654 318796
61552 71564 318822
11121 50178 318825
20929 63942 318838
64765 59260 318846
62051 1299 318852
1299 73576 23966
521 30117 318867
30117 35162 244696
40293 75246 318875
78630 50311 318877
50311 46297 59890
46297 8993 226437
8993 5297 206683
5297 31075 175382
5297 32185 292003
5297 24799 293049
24799 9691 218515
9691 34104 14210
24799 51849 233705
10266 86526 318890
23169 87806 318893
43178 95917 318896
99659 50949 318904
73941 7249 318910
7249 68149 203430
97425 73261 318918
38665 76357 318918
76800 15025 318933
89205 57087 318948
57934 46386 318949
697 63977 318963
65361 91924 318974
91924 49152 261528
88088 48572 318980
48572 84048 177133
10783 61770 318980
29703 24477 319007
74731 49222 319024
19346 6563 319046
6563 58792 14859
27948 96021 319069
88407 96825 319070
54262 92796 319076
80643 70344 319091
70344 59651 57852
36382 43202 319097
14300 64688 319102
68980 31918 319113
31918 85713 218927
85713 97928 85522
31918 21246 285116
31918 51491 286199
51491 49635 87383
85713 64818 316751
4792 47487 319134
64581 76330 319144
26025 78330 319151
46343 98299 319166
17231 89777 319180
89777 61781 196295
18379 21568 319193
21568 67807 156093
67807 87220 157770
87220 48701 145462
48701 458 49286
458 54751 106276
458 1503 184796
87220 21936 208534
21936 67820 146350
458 2831 248821
21568 93573 290890
83253 1008 319196
1008 68003 210636
5363 13066 319197
13066 54781 175883
87485 25917 319197
3704 1279 319211
44057 52932 319226
20139 35326 319233
47177 96132 319234
13149 7579 319248
24222 29978 319253
29978 75515 125448
3959 16819 319256
5910 73810 319261
11263 75461 319291
89712 45812 319292
45812 78152 88291
45812 73904 121487
73904 10226 116531
78152 9546 159177
10226 49850 300473
49850 83020 213532
83020 50257 61947
65037 68358 319334
72011 99716 319335
85697 64202 319363
57472 12991 319381
12991 88952 143725
88952 10642 9191
10642 61580 161661
10642 76048 265748
26572 28280 319384
28280 54790 209113
30185 51350 319387
51350 15011 302705
26924 88793 319387
88793 39709 115415
31086 52054 319393
52054 94584 108802
94584 61280 127538
61280 80270 102465
80270 13847 185682
13847 29711 47216
13847 82580 287299
52054 98147 287768
13847 15721 318412
5803 75871 319394
97527 78652 319399
78652 41114 7667
23792 49332 319414
42938 57494 319428
29598 3155 319433
3155 4835 275527
4835 69384 224505
4835 30135 241122
30135 55793 232837
30135 74229 297415
3155 58342 316469
6921 14406 319436
14406 42826 129068
36641 45663 319447
45663 44078 128832
44078 41750 232
25876 88716 319460
88716 45917 87967
8633 70433 319464
32623 50499 319466
67246 89496 319473
40294 65635 319485
65635 95613 63785
65132 41486 319495
41486 32461 1720
41486 3174 148213
50866 39171 319515
39171 87003 254829
18392 19485 319526
19485 95326 13066
16190 66164 319533
98568 98204 319542
25790 22975 319547
36158 38415 319548
53473 64171 319555
64171 99978 119394
65239 42350 319557
97292 73386 319581
17818 11420 319591
11420 9538 53739
9538 49385 268470
49385 2891 67124
2891 68808 75178
68808 20248 81699
68808 17030 116102
17030 17290 16867
2891 19546 270210
13749 84258 319593
84258 89613 36342
84258 60342 154630
58024 45077 319604
41769 38838 319608
38838 62550 250899
75940 44792 319613
44792 51628 163998
93428 79620 319617
55140 66286 319622
3901 3906 319625
8744 76431 319634
70377 66902 319638
55700 51633 319639
28943 65848 319660
65848 94754 158555
86435 26527 319663
12576 56255 319664
56255 14634 148107
25496 66661 319666
77691 12543 319669
12543 23594 76944
23594 63185 220577
63185 26360 153120
26101 95682 319670
95682 47821 143536
47821 76410 271761
1430 4737 319680
82613 88837 319694
99818 11295 319720
13927 40945 319723
40945 80838 318087
30976 94299 319762
94299 98911 234724
98911 13706 22932
13706 43134 67971
13706 33512 184503
45801 2819 319764
16851 55306 319767
69136 96169 319771
14425 94549 319793
85038 89598 319801
89598 99538 200192
99538 96029 151229
96029 5878 153423
96029 73119 269576
73119 51609 147450
1998 2861 319814
8354 4424 319839
21418 20324 319859
61260 74342 319861
4284 96991 319869
11329 65938 319871
65938 53336 38694
53336 78593 76435
40236 81735 319877
91478 85715 319878
85715 51398 2800
85715 32420 102302
17938 53692 319880
17343 68209 319883
26631 19673 319913
4349 47746 319921
47746 35114 162813
49917 7792 319940
91515 62535 319940
74424 74539 319973
50499 91657 319991
9698 26192 319999
50268 79630 320013
79630 21569 8440
79630 72226 233396
72226 68218 137736
68218 63058 212191
19661 83113 320022
14866 66349 320024
16540 10720 320033
10720 37835 118996
3224 10827 320039
4678 75434 320040
24831 30916 320043
30916 43190 153957
30916 10645 191445
30916 93450 238596
66181 75395 320070
88857 9218 320072
9218 46649 233384
9218 83081 274165
83081 29043 103315
29043 75968 30631
14665 71801 320080
71801 87108 294697
81818 35215 320096
82013 60680 320097
60680 75333 19373
75333 885 13848
885 18493 168690
885 95639 192315
95639 41865 135963
41865 29794 9542
29794 92754 13044
60680 50022 213779
18493 17572 268039
17572 85968 120254
13715 25517 320121
23402 99722 320123
1503 46115 320140
46115 43786 64610
43786 40556 67754
40556 45436 259685
59580 82878 320144
72554 47586 320153
47586 42163 190159
28423 64345 320165
42520 13195 320188
13195 19500 295640
19500 59013 199929
59013 97466 81130
95312 88416 320206
88416 57859 312405
7928 75920 320207
1313 87322 320214
87322 36419 88313
36999 33901 320221
33901 5660 205020
5660 40916 14519
5660 17055 286775
61842 74772 320233
46382 61277 320240
61338 71650 320242
25445 44005 320251
44005 62996 11536
44005 43277 132317
43277 16437 200709
44005 95455 242966
19254 85088 320252
12788 32601 320292
59996 17976 320298
42581 98277 320303
23288 13814 320307
13814 90191 178504
10284 87530 320308
87530 85500 178027
28486 22290 320334
22290 13539 120178
19228 47943 320342
43315 81108 320342
3283 65807 320350
65807 55601 35105
65807 70133 71487
23679 85379 320355
62578 65488 320356
70719 25664 320360
25664 6290 237291
90733 75790 320361
77536 31565 320375
31565 94616 288866
79658 34061 320404
34061 10640 28792
96374 46967 320404
21756 95767 320404
95767 5934 134250
5934 84619 265108
28093 18978 320412
18978 2556 110313
34562 14630 320420
64489 96056 320425
78126 29694 320430
29694 68660 317242
68660 25920 20427
82698 3480 320452
2745 37860 320456
37860 8669 106218
37860 80342 138461
8669 93082 155679
8669 24316 243596
2541 8315 320457
75978 7220 320494
7220 57247 222743
13264 22921 320503
22921 88644 250299
88644 50384 243204
91030 2518 320526
14155 14089 320527
36000 32100 320542
87438 80131 320546
80131 97833 2300
80131 24538 113608
80131 33242 168298
33242 62480 244959
24538 40096 302784
40096 6661 9317
6661 50369 166117
50369 68909 75500
6661 6147 178420
6147 55869 270680
7096 97311 320549
15149 47799 320551
21756 51795 320553
64595 42349 320555
50384 23818 320568
23818 42851 92132
42851 94789 227316
41594 30946 320570
79274 91020 320579
30012 7869 320598
90122 81696 320599
66672 92280 320599
211 16719 320604
16719 39088 154655
16719 10475 180999
1269 98172 320617
90736 14759 320641
75986 31059 320700
16614 50241 320700
97149 58616 320707
58616 18902 262691
81764 23975 320718
80336 84485 320720
27145 46389 320722
46389 53813 87881
53813 15545 118648
46389 42873 186000
67135 61284 320732
61284 19326 299067
19326 78936 315433
33488 38064 320740
46239 53313 320746
37243 61112 320753
61112 80524 39053
23593 60790 320760
89071 57757 320774
68093 5250 320788
6085 44420 320794
44420 87473 158113
72189 45506 320805
4966 57732 320813
53 2295 320842
2295 10227 107824
10489 15526 320847
25623 10141 320859
6836 12789 320874
12942 76483 320893
76483 94997 35323
94997 71578 203401
71578 45629 43410
71578 73900 306874
73900 81561 5560
81561 65038 187187
29371 60753 320900
60753 27498 257063
5525 62014 320908
31576 41256 320916
41256 89194 3449
35180 15980 320920
14028 83585 320927
88178 19224 320936
77484 42735 320942
42735 35140 267373
2746 48094 320942
16868 79373 320977
7754 47433 321008
52506 21698 321012
21698 74638 270722
74638 93024 162696
93024 13514 40346
93024 66859 114346
29993 17480 321013
11650 22316 321019
22316 83061 297666
25245 35734 321063
9101 22443 321064
62891 80535 321064
80535 48387 110705
14653 67036 321076
15561 77504 321078
52597 31733 321084
31733 17427 289415
17427 36592 64882
36592 41365 81467
41365 56359 128142
74448 90225 321095
78034 99346 321097
99346 20063 185096
44475 33561 321102
29636 58052 321109
64929 82319 321117
40065 85845 321118
23478 96823 321140
1518 45980 321141
99944 41836 321145
41836 38409 247211
69363 65811 321147
90105 72137 321151
72137 92765 24276
72137 83305 178211
86164 72287 321156
11957 18457 321157
9902 47538 321158
47538 97762 172277
47538 72109 181204
97762 96810 237200
55299 44262 321176
31900 79605 321188
1710 13271 321190
94651 30764 321205
36747 89651 321217
44495 25765 321224
25765 57700 275076
57700 71420 121306
71420 59043 24695
57700 16568 195792
59043 18316 272503
71420 7248 292276
7248 98141 54182
18316 30558 311691
30558 71770 189281
71770 38398 87427
38398 85388 166712
71770 99315 213275
30620 94890 321252
63888 60798 321254
36352 74742 321263
74742 74714 124740
74714 73495 300973
39785 86944 321268
86944 5987 261334
5987 60220 231224
85914 41404 321277
41404 78406 2472
41404 91502 206068
1098 66627 321278
76549 31067 321288
50212 14269 321295
14269 16396 255175
16396 82699 278296
5663 33865 321298
7778 17127 321323
25098 84931 321333
2612 67642 321340
67642 93309 81212
7348 97448 321342
18389 47482 321344
939 30904 321353
80151 61049 321353
61 64295 321354
38230 36682 321365
36682 86635 304012
1290 36313 321370
22354 49042 321374
43326 40255 321375
40255 85840 241370
67767 91680 321386
79822 80962 321394
35743 41908 321398
41908 51988 6329
51988 16639 59141
19228 65970 321404
71665 2550 321406
2550 646 165627
2550 24902 244042
24902 90256 137642
93602 3567 321407
26429 21641 321410
58 173 321415
173 69694 165021
45717 45365 321424
27095 98628 321430
72162 85089 321437
5215 10408 321452
59292 88551 321456
88551 89628 43223
89676 31886 321485
72105 72890 321486
77653 79459 321487
79459 59981 185556
89307 32727 321498
83746 8197 321503
8197 25483 115577
77483 45989 321531
7661 7260 321556
11683 31111 321567
30933 65837 321573
35475 54756 321574
54756 92298 72766
18788 56062 321579
29011 13772 321585
13772 31758 26854
88390 21620 321612
21620 29310 48448
21620 88740 81374
28279 32568 321628
22430 13350 321630
13350 24708 307131
24708 60341 83523
24708 74061 164406
20812 68409 321637
68409 99965 111311
36774 2497 321641
2497 61721 183208
2497 53205 259728
93279 42643 321643
42643 46486 112909
46486 26508 61222
26508 44915 88140
26508 82565 226958
57708 74125 321643
73298 99361 321652
5885 17881 321653
17881 22318 258837
34494 92487 321662
21714 25320 321667
25320 30577 245809
81907 54576 321674
40355 45203 321681
13882 26466 321683
26466 91989 79815
44859 45040 321695
15753 61717 321701
2884 64961 321705
39100 55129 321708
55129 58990 287890
58990 94377 201853
81221 23226 321715
39940 47467 321715
54872 17686 321726
17686 82708 100806
17127 37310 321738
62718 86732 321744
61500 38867 321749
17536 13001 321770
13001 69820 132914
69820 79381 36185
32106 75755 321775
42168 13190 321782
65366 88152 321795
88152 21003 125406
43178 29081 321809
71463 69417 321841
27755 63406 321857
16668 81095 321863
13400 19177 321865
75951 98406 321869
11524 54568 321884
72879 57542 321892
94626 53856 321898
53856 93933 2798
2068 16216 321922
13907 9855 321923
36114 63217 321927
26378 37865 321948
16409 22167 321972
45804 97537 321979
87162 25728 321990
87043 59033 322022
41241 67276 322032
60309 18026 322044
93268 84797 322047
37359 21925 322052
21925 38104 36378
38104 42130 11572
38104 73732 105436
21925 9115 251683
42130 18694 266695
21925 68594 291419
68594 95260 11378
68594 63361 209277
68594 81294 296612
81294 86403 218821
99761 64976 322058
64976 21809 65955
39213 65280 322070
19427 7845 322077
7845 7531 28332
7531 40554 194940
11319 15982 322081
69153 81314 322095
56241 85437 322095
69187 94604 322095
94604 54793 70602
54793 2417 306616
2417 51760 49919
51760 20537 291474
92775 81754 322101
81754 17195 91634
49691 86159 322111
10907 93383 322120
93383 76992 241412
59485 71706 322125
57234 18746 322136
9988 66957 322155
31075 49405 322159
27259 48708 322164
48708 42073 302748
3499 47496 322198
92927 91418 322198
33616 61669 322202
7221 44504 322206
44504 22967 242085
22967 6172 80137
6172 18723 90907
6172 48527 180062
10725 92400 322221
21640 64492 322228
92645 50887 322241
50887 86680 194856
86680 49045 136443
40918 50819 322242
13186 82252 322247
63216 88542 322262
25287 26725 322271
6242 32445 322274
61038 99833 322275
26242 14230 322277
48337 19044 322288
19044 13920 246365
13920 84316 28625
91186 99601 322295
32744 97002 322306
97002 40506 209206
44174 13136 322309
13136 51366 269872
51366 69080 263086
68388 6193 322339
7865 93258 322342
93258 8620 273156
69871 33056 322349
33056 69038 36130
97925 68480 322350
24839 58103 322352
48524 50388 322361
69500 76123 322361
56716 25512 322370
25512 15166 161245
90101 75120 322380
25440 18070 322386
18070 6001 242850
6001 4117 99537
6001 23173 184103
79875 11301 322397
71585 77759 322406
19764 4219 322408
57241 74231 322423
74231 10341 152576
78921 19425 322432
19425 83309 51782
83309 84359 140503
84359 25405 76608
11040 17036 322440
65497 26506 322465
49525 46710 322467
30151 3385 322468
35365 35543 322472
35543 67512 147104
25694 79986 322475
74279 40895 322492
79131 76928 322500
32976 98110 322501
11577 73346 322511
69119 92904 322515
42919 54640 322519
34518 30356 322526
30356 56233 130767
64242 78398 322528
78398 83503 221212
83503 79433 28746
83503 57230 215429
49509 77809 322533
1116 24497 322535
24497 71375 72232
24497 47176 111635
24497 2132 144137
57482 68017 322535
68256 66359 322546
23130 27418 322550
8304 97490 322561
92418 82800 322571
82800 76475 235920
76475 64306 293660
7294 85660 322614
27523 15392 322617
15392 76828 131493
76828 20697 71172
49019 66246 322637
66854 91887 322662
19353 92428 322670
92428 89068 32554
89068 53756 27568
53756 19863 240067
53756 70961 300720
19863 54702 316489
4352 36605 322691
36605 83708 136740
4249 33091 322707
52494 82328 322724
62717 64024 322741
64024 48880 275592
17424 54966 322778
54966 68226 36856
61836 40684 322780
84369 56693 322780
53185 76246 322780
48766 23901 322783
65116 59853 322794
35282 38517 322803
40523 57028 322803
57028 55823 217687
55823 4928 26462
10575 26859 322805
14504 9401 322807
90713 50159 322824
50159 66903 73790
8177 41574 322833
11329 17699 322836
26775 50088 322852
223 85288 322852
65790 81746 322873
6635 68031 322876
11406 84602 322889
2087 18681 322915
72019 32437 322925
41073 20445 322929
27748 4378 322933
8013 71486 322982
21578 53842 322986
53842 31121 281265
