Algorithm: Kruskal's MST
26598 40934 31064
29363 46451 274231
8668 22783 274258
5257 36670 274298
36670 40364 75455
8418 24557 274320
2305 22828 274338
10295 36572 274376
36572 17687 2169
15504 43985 274386
43985 46173 224784
46173 5205 107697
43985 28026 231672
28026 9285 89205
20597 12633 274387
12633 29227 245160
23832 39861 274392
39861 49166 48147
39861 15483 198736
49166 39462 224050
17333 26771 274410
10492 37305 274436
37305 32303 187597
5223 34932 274441
48114 42544 274457
42544 21907 3042
21907 46978 207359
46978 20812 100138
20812 28267 137182
28267 22936 197108
28973 29018 274458
29018 44717 17614
44717 31270 113317
31270 25066 2829
25066 21016 107340
21016 20515 101908
21016 12135 269024
8022 32262 274477
32262 42784 19641
32262 10852 91763
38905 24897 274484
24897 18262 129903
18262 48970 80747
18262 49478 216598
49478 15159 13140
49478 22811 59989
22811 46043 114737
46043 1962 100935
22811 29680 166344
24897 29976 235564
29976 20947 215208
46043 8186 237550
8186 10609 144980
15159 49717 256388
15159 36198 267317
24761 20977 274491
4255 29393 274491
29393 19341 203856
8935 30828 274525
30192 20719 274540
41951 15298 274557
15298 31503 225548
31503 10371 212376
46245 26054 274560
11744 35654 274573
39585 36581 274575
19695 9444 274576
27325 22753 274580
47289 49127 274587
49127 12390 224031
12390 30054 12756
49127 25491 267978
25491 48800 270342
29930 23739 274630
23739 49882 183632
49882 23044 158798
23044 36318 79657
49882 25854 175499
25854 40543 174987
40543 32732 170357
23739 39391 227593
32253 11507 274634
25194 10924 274678
29995 26490 274680
26490 6515 143578
6515 23657 90689
26490 10489 187298
6515 15657 203872
15657 7229 17656
23657 42192 222840
42192 49099 196255
49099 19543 132468
1888 9062 274682
29022 22503 274684
22503 33174 14433
22716 16852 274685
38591 25945 274694
25945 37779 189053
8447 9917 274717
9917 23573 165753
13885 37064 274727
24978 25576 274734
12757 31938 274793
29908 31559 274811
2902 15030 274824
1372 3535 274833
3535 39972 235815
3535 8787 253446
8787 33617 199255
33617 16540 110410
16540 23948 103505
8787 19213 241408
19213 21840 10253
824 5884 274835
5884 9449 427
1926 3355 274849
7425 37734 274849
37734 29438 244448
272 3451 274865
3040 42140 274903
42140 30678 29645
42140 35152 256708
32873 45520 274907
33253 3666 274936
41913 45914 274938
4269 43923 274939
23452 6155 274958
37365 19447 274964
19447 20028 83952
629 25157 274992
1213 27317 275021
27317 46742 9090
46742 19944 47317
19944 7999 14557
7999 41898 4092
7999 38573 101942
42365 46771 275050
28157 26244 275066
26244 19808 53511
19808 9936 82153
6347 5980 275071
5980 44957 96856
46246 45831 275086
45831 19656 181956
45831 44968 207405
33 11961 275152
11961 45933 98124
45933 18104 156991
11961 47970 223800
18104 45007 233072
45007 38679 165831
49730 39318 275152
3687 47339 275164
7369 33659 275173
5146 27178 275175
24224 20158 275176
26108 41107 275235
8147 45885 275279
1637 40962 275407
40962 11311 150140
47982 29622 275414
29622 30132 168737
232 19659 275415
32469 33576 275422
45429 49648 275423
49648 41860 35172
40989 45444 275436
2479 662 275469
218 23924 275469
44061 4421 275478
11593 9819 275485
14739 29736 275490
29736 36845 39137
21897 10507 275492
10507 10796 53584
10796 40029 83213
10796 16575 189192
16575 35605 114328
10507 26084 203630
26084 25082 266930
33131 11846 275503
22951 38348 275506
38348 10056 258043
10056 42986 43924
22276 2466 275518
2466 31446 61675
31446 13745 13520
31446 9140 33430
13745 38822 85740
9140 315 186082
315 5544 232844
16553 36205 275526
36205 48607 246731
12666 24868 275539
8793 17011 275569
17011 14793 223810
35572 41344 275582
9329 37011 275584
37011 48853 199224
29544 18278 275586
18278 48206 121961
48206 8373 263211
26512 46671 275615
32091 46517 275631
13821 31222 275638
28065 48907 275639
14591 9144 275646
9144 1354 190364
1354 18350 220114
41236 24555 275667
24555 3723 81562
24555 14725 174110
24555 45237 259609
45237 29709 59025
2199 1182 275711
1182 35055 115475
1182 26739 214081
26739 47011 138134
36878 38734 275732
38734 38757 112316
38757 14 89008
38757 42796 96747
42796 24497 94043
24497 17878 71882
24497 47636 142642
14 44835 220743
42540 33113 275736
33113 46916 253508
29341 26748 275741
11429 49852 275755
24039 17364 275761
17364 2633 74451
2633 14049 69954
14049 49863 228933
49863 38918 70664
38918 16494 19708
16494 16112 96728
16494 21877 162099
16494 47946 190316
16112 47157 218313
47157 20017 131626
43905 3694 275766
12516 39817 275777
26049 42165 275799
16884 41687 275807
18344 23790 275813
23790 37893 1461
37893 1399 238522
23011 25161 275844
25161 19387 215184
19387 16399 127895
6309 11438 275845
11438 26281 239911
26281 22042 65245
22042 44675 25182
22042 6050 46663
44675 48489 49421
6050 1249 95786
6050 31250 223946
48489 41844 244662
40067 22119 275846
26838 9552 275849
9552 10065 89495
9552 1210 213353
27366 16668 275860
16668 21514 26264
16668 11297 262299
11297 7439 207581
23971 31142 275884
1288 12065 275894
1003 17237 275904
42668 3309 275908
3309 11693 54910
3309 9101 122516
6096 19488 275918
19488 6199 140364
6199 37091 231300
25279 18184 275925
45309 22648 275925
22648 29753 147880
29753 29637 233638
29637 39543 213817
7579 11035 275932
25213 44720 275944
31583 4754 275952
16282 40155 275953
17615 33028 275967
39061 34890 275985
49123 9474 276002
32071 32296 276003
2193 33055 276006
3136 4728 276007
16876 14457 276007
24805 21564 276047
8002 14311 276062
14311 15096 124467
14311 41532 236253
14311 41531 237366
41531 24993 47718
24993 10137 17016
23872 36918 276072
36918 28794 180901
28794 49367 200648
32675 45522 276072
43064 43512 276098
33655 46802 276107
11660 46397 276167
46397 6689 32987
6689 9412 69919
6689 26137 191329
9412 26246 211083
26137 3972 253325
3972 7445 157088
7445 9297 51341
9297 5647 37075
9297 24736 43294
5647 9680 76578
9680 47071 77986
47071 4771 41748
4771 30013 116104
4771 49999 195971
49999 42569 148420
9297 49411 229683
5647 3475 265381
3475 9416 145935
26137 48621 267430
48621 46028 15671
47057 8343 276202
15475 12163 276204
12163 45342 90899
9351 43388 276253
15450 16057 276300
30833 43277 276305
14693 27766 276315
27766 10030 229626
3050 16132 276345
16132 29122 32798
2955 38814 276356
20750 21186 276365
32502 3789 276378
3789 35621 105308
3789 37474 196304
35621 20210 228235
20210 26173 273840
10690 2075 276385
2075 2917 175119
2075 40350 270036
40350 34125 106463
34125 5560 151156
34125 47574 244136
40350 15406 248751
15406 11020 163336
11020 24070 44710
11020 41899 136401
28812 7408 276385
7408 16529 17615
7408 48884 53712
2680 9403 276394
10329 17508 276395
41341 16589 276401
16589 18005 211672
25736 37706 276431
37706 21474 123023
37992 45463 276439
14009 29703 276445
29703 23591 190501
14050 6329 276457
45156 41386 276473
23626 2272 276487
2791 19769 276500
49609 49923 276504
37839 49826 276562
49826 38666 177797
17908 28502 276582
28502 29546 207482
36618 48904 276585
39096 14596 276587
49836 49655 276604
24136 46378 276634
21077 1981 276652
9895 28620 276655
28620 30080 86066
28620 39606 175504
19525 30755 276664
30755 12969 9051
12969 39769 109729
30755 44564 144618
39769 8060 270103
32728 36190 276665
44034 26819 276674
40060 45755 276704
45755 7154 113594
7154 8415 215591
45755 27711 258004
6974 37479 276714
37479 3785 261434
22881 39805 276730
33984 26056 276731
42210 31557 276731
32476 40809 276739
2268 23027 276740
840 11061 276768
38480 46164 276781
46164 21855 146388
27749 42116 276808
39560 34951 276818
34951 41201 20800
34951 26907 39635
41201 35797 55743
26907 2598 66674
2598 27087 28845
26907 40661 119309
40661 25842 70888
25842 14665 28382
27087 20287 197850
20287 9110 9846
9110 31044 15512
31044 26294 68631
31044 35097 146674
2598 16966 203335
16966 33751 107318
34951 20499 217675
16966 20962 235985
20962 24340 129490
40661 39459 255179
39459 15224 116060
15224 14644 110841
33751 24684 266830
24684 34755 9368
24684 29890 27692
34755 24036 119190
35097 40412 272260
43986 1848 276819
24186 26388 276819
15445 8093 276823
15719 28576 276837
435 35664 276894
35664 36943 189375
36943 29399 266754
38217 45199 276894
4558 6225 276903
24497 5281 276911
48171 14762 276913
14762 44841 20131
14762 9071 141190
14762 5603 153427
5603 4219 232532
17026 1716 276925
9180 23989 276961
32349 32186 276969
32186 33142 164817
5002 47487 276985
47487 39011 53211
39011 16841 82280
16841 2932 226554
14659 4930 276986
4930 6659 124428
6659 40470 5964
48259 9635 276992
40523 32232 276992
32232 49650 236347
3600 20670 276998
3009 23331 277003
23331 47412 108539
47412 38624 212183
20558 27284 277003
27284 21552 165600
21552 30551 170614
30551 38939 39879
38939 2106 33322
21552 38696 195443
2106 33200 218668
21552 17630 221686
30551 41598 245184
41598 322 63889
322 6533 11638
6533 17300 60895
6533 17590 151189
17590 46087 93041
17300 40123 187271
38696 8700 251509
8700 14466 57078
322 30473 269260
30473 39558 196496
39558 3712 23898
21552 35175 273159
35175 13110 180872
13110 27044 108854
27044 30269 9252
27044 21854 13477
21854 647 1665
647 20233 163216
20233 7457 76015
647 1558 254340
1558 4966 44908
1729 30642 277022
28302 27979 277030
27979 40005 244163
11398 28671 277051
28671 8754 64640
17463 20786 277053
3120 29350 277054
29350 13950 109237
13950 37028 64475
13950 42170 65750
37028 17221 73960
22515 32591 277058
1392 5373 277085
5373 42813 125970
42813 11139 188727
11139 39227 106931
28957 24354 277085
13578 1810 277104
1810 10305 135908
10305 11339 143805
1810 21085 217174
25981 38475 277105
24870 38420 277107
38146 37276 277127
769 8178 277138
3908 22888 277156
30916 37234 277199
46483 35868 277242
35868 15235 208717
15235 2015 76555
2015 19280 151835
2015 4641 232956
4641 14960 86885
14960 36268 193096
36268 36933 52089
2015 32276 247284
32276 48968 40711
15235 42310 248844
19280 39753 274945
39753 30842 107327
30842 8957 175873
48239 37098 277260
37098 35327 50466
46036 11352 277266
11352 107 102446
107 43014 66556
107 46326 142072
43014 34359 201208
46326 21932 241351
17152 28202 277276
28202 42002 143760
13848 301 277301
301 120 103045
120 27546 26581
35529 18199 277335
22775 36579 277335
36579 25509 141193
47225 27651 277340
43554 19169 277375
3582 13804 277382
5451 15054 277395
12633 18108 277395
32837 11635 277406
34892 6307 277420
6307 26545 225924
14791 22270 277423
10565 48913 277433
48913 35757 8199
48913 3904 20947
35757 29759 179853
13921 26936 277465
3627 23522 277490
23522 17865 56770
17865 25694 146512
28677 35104 277507
35104 19304 262639
19304 25024 201054
991 12330 277548
5456 33944 277548
33944 33390 146929
33390 22691 114558
33390 46590 184769
46590 49113 6880
49113 43143 42213
10923 11784 277591
5591 45586 277591
27127 18263 277592
18263 41259 131450
28169 31566 277618
37253 28882 277619
9797 1304 277635
9000 37362 277660
43224 11182 277661
33597 21625 277671
38945 36449 277677
36449 6833 8112
6833 26314 95846
26314 16524 141532
16524 20427 114392
26314 22131 192306
38456 17629 277716
17629 26001 215892
26001 32738 1307
32738 33920 111405
4650 2386 277719
3811 11364 277723
11364 39981 217490
2769 27569 277727
27569 18070 73332
47554 31780 277732
31780 9756 173055
10678 12901 277745
19837 37979 277757
43672 14711 277762
34962 27296 277767
27296 11200 198420
11200 3876 2349
3876 37127 233373
18644 18279 277772
18279 19472 68928
48961 29322 277781
29322 14474 251871
14474 23405 85203
1654 34836 277783
34836 22256 99046
22256 514 1737
34836 5615 130491
42115 18437 277820
18437 34000 6019
18437 26760 175525
26760 41239 185040
6805 27735 277845
27735 517 255203
25636 28769 277884
3550 15879 277896
6465 37670 277922
37670 26100 212378
5788 33305 277924
33305 35629 267672
39658 26511 277938
26511 38168 90180
48803 13504 277939
19462 30322 277945
30322 45265 26479
45265 21787 36689
30322 22459 164767
18643 27132 277960
27132 25840 41080
27132 12264 123659
12264 9121 128546
9121 8523 61310
9121 13343 162543
9121 23047 183507
23047 37788 139226
23047 47755 221132
47755 47633 59117
23047 30130 238319
30130 22800 98171
22800 39918 69162
30130 6252 134240
6252 22728 243419
13343 9533 259771
44142 6817 277965
3789 28288 278011
28288 48054 141843
5600 49879 278030
19138 29289 278042
29289 48700 188868
43924 35075 278055
48233 7424 278058
7424 34584 157115
29554 48048 278073
793 6375 278085
6375 10261 145764
6375 36534 150921
6375 23722 232534
48787 6546 278094
6546 24291 28345
6546 4626 92792
4626 28322 229941
567 1029 278100
36781 33672 278126
33672 43801 153483
30480 23449 278129
23449 22727 7626
176 35567 278147
4861 37167 278152
48693 20345 278189
20345 34078 70783
20345 10604 156342
10604 16772 26535
10604 13461 27133
13461 30780 128876
16772 34388 193444
34388 44072 47973
34078 13372 210557
7494 49058 278189
683 24100 278218
24100 17806 44463
31678 18296 278224
18296 19532 259595
19532 22383 137212
22383 38486 15324
38486 15686 36937
38486 39764 47472
15686 22318 99316
22318 42754 52174
42754 45501 64387
42754 14917 164000
3361 25648 278239
4108 4928 278240
21286 25003 278248
45254 45289 278256
4268 13670 278259
34427 26537 278260
26537 32722 13872
32722 13389 1
13945 12419 278264
40450 16532 278281
16532 33877 220475
33877 41258 260656
1310 32455 278281
27871 11991 278286
26902 35914 278287
34898 18357 278323
3365 31702 278329
23026 5094 278369
17664 12573 278372
1905 43353 278372
221 1528 278381
1528 10716 29886
1528 1652 138821
13449 11511 278406
5340 39886 278413
166 5028 278454
5028 31141 12340
23893 23674 278465
25104 22549 278482
6584 37222 278489
37222 28392 252926
36490 14121 278508
34738 16686 278511
16686 35452 114707
24532 42892 278517
4180 7220 278519
3976 4386 278525
4386 15955 166658
41199 29445 278532
24442 10972 278545
10972 35140 194720
35140 29924 82506
37682 26193 278547
26193 36431 50933
26193 46529 74521
26193 35821 161550
31922 39917 278556
39917 9866 50501
9866 12962 109203
4044 24677 278562
15713 29091 278568
29091 23644 70765
26944 29260 278572
38912 41154 278587
41154 1811 33474
41154 13067 50109
13067 2108 6049
13067 46504 249555
46504 25864 117668
25864 26157 273252
26157 39672 155501
26157 30341 239184
47912 48801 278622
36837 18649 278646
6401 12341 278647
49196 23831 278656
23831 37371 17198
3106 30489 278671
30489 34830 168172
15919 5380 278672
22970 34323 278686
39165 37248 278702
19294 16761 278711
16761 14855 6438
14855 13256 134460
13256 45100 29710
45100 22513 49144
13256 12012 97760
12012 12222 275808
12222 33041 45295
33041 37702 115724
33041 34531 118907
37702 28038 235666
15380 12268 278723
12268 42775 110669
12268 49156 221460
12230 24969 278728
24969 17441 175231
17441 44633 73710
4375 18210 278740
25698 49193 278775
49193 28639 74539
44821 31239 278797
31239 34941 199627
26184 15980 278803
15980 23374 68758
15980 1296 188943
1296 2806 232534
13072 23949 278809
6813 41101 278822
41101 21710 138338
21710 37870 129893
37870 41301 61451
6683 33137 278829
33137 31806 119224
4140 49462 278843
20750 11078 278867
45482 4011 278879
5328 25618 278885
18386 46107 278914
46107 35254 249882
44404 20656 278924
44135 22539 278936
48165 43445 278941
3273 19411 279017
15352 2850 279018
2850 1415 179979
45573 48779 279035
27284 38044 279036
38044 41398 26477
38044 29913 122546
26222 1844 279067
1848 16335 279072
16335 19371 130324
36432 43782 279075
43782 33101 134073
33101 30532 63432
33101 42431 230384
5716 4830 279078
37543 16993 279096
16993 46797 151568
7515 8235 279097
3166 25198 279106
25483 46111 279132
31010 46477 279172
3315 39059 279191
37523 19798 279194
12339 30768 279212
10882 38571 279254
38571 9290 76279
38571 18069 141954
42315 39423 279301
18211 26296 279311
26296 20271 39471
8860 37120 279312
13874 15179 279320
24857 29910 279330
2629 22154 279333
48093 37288 279347
37288 48738 241763
16181 21613 279382
8351 16501 279387
18677 20838 279434
45462 40294 279457
28076 33661 279465
7147 18985 279485
7363 4540 279489
19630 11917 279504
15026 9027 279522
9027 36699 197976
36699 14204 11602
14204 24277 149577
18104 40908 279528
40908 13260 64589
18037 38614 279535
22519 46260 279541
3837 42622 279551
26171 1937 279552
321 622 279568
2339 49785 279575
13394 18634 279581
5331 5163 279635
5163 33665 243346
20458 22143 279643
2615 309 279648
981 44595 279649
35164 23440 279707
23440 47842 198519
47842 27375 98633
47842 39996 140858
39996 37424 117143
27375 33705 172540
33705 10461 207030
27375 31298 231600
47842 44583 258349
44583 49925 125034
27814 27559 279710
44662 38728 279713
38728 28176 71677
38728 21670 105694
1558 5450 279733
5450 32809 19820
32809 39210 58175
39210 5368 124648
5368 17045 4547
17045 20154 18514
39210 4505 201469
4505 12335 109716
12335 44852 114927
12335 26028 157038
5450 5863 279538
39081 35063 279733
35063 4562 219430
4562 25833 48103
14142 34305 279734
1586 32904 279740
32904 47907 50644
47907 19130 96129
47907 14523 169428
10774 10927 279750
27601 10718 279769
10718 13433 235556
13433 29187 63945
30601 38200 279820
2538 19594 279832
295 26679 279868
26679 25443 76390
26679 38128 146470
38128 38933 160561
20297 44382 279883
42546 40817 279903
26760 23263 279913
23263 37414 23032
23263 7280 247129
3371 38053 279922
38053 13974 211328
5206 35721 279929
43172 20041 279930
8882 9238 279934
39067 37280 279936
37280 28462 144435
28462 15059 239791
9612 5652 279940
8350 7678 279963
10361 39787 279963
39787 31711 215017
13481 3456 279972
10818 30584 279976
30584 30012 239034
10756 46683 279982
25362 27255 279988
22932 39522 279991
39522 28757 114446
39522 22768 117099
35308 16391 280026
40538 15161 280032
10663 39365 280036
39365 45682 61508
45682 3613 245769
3613 46234 238948
28190 49525 280059
10706 1289 280060
29505 10866 280061
17040 20032 280062
28037 6114 280080
6114 14099 249305
14099 5336 160394
5336 13015 1435
5336 24816 149053
24816 46812 152208
24454 6700 280088
28139 5579 280099
5579 43404 211265
39307 33690 280111
33690 35993 151413
33690 4599 188192
35993 4463 223719
4463 32682 209202
3490 32669 280135
5526 6463 280174
7216 14606 280185
14606 24065 251467
27132 16531 280194
16531 45898 276840
42510 48051 280214
48051 35876 213880
35876 10148 3108
10387 45043 280241
36124 809 280246
809 41775 166821
41775 39960 191692
659 27138 280285
27138 39377 5458
39377 19084 38234
39377 43605 59819
19084 10446 187904
48561 27561 280309
27561 13081 135542
6621 27826 280310
39481 40861 280327
40861 28218 279346
49583 46787 280343
49580 33863 280370
16324 22232 280374
47666 34283 280386
34283 30451 57465
3951 45280 280387
20540 30263 280388
30263 11376 21841
11376 7569 164267
30263 41222 187201
47242 27633 280438
13823 47097 280468
21260 43854 280479
43854 49179 131204
8866 39380 280484
21216 41099 280507
33185 40444 280548
3788 43024 280563
17505 4425 280567
6983 15343 280569
15343 9434 14540
15343 28971 50927
28971 36530 98971
36530 28631 166520
28631 3204 56526
28631 36465 270905
36465 9930 167057
9930 7950 150083
7950 21868 205162
41562 48455 280636
6061 33922 280664
43936 41358 280752
20407 19060 280755
14709 18570 280772
18570 23863 77572
9394 39657 280798
39657 39378 156808
7230 17504 280808
8524 23773 280812
6219 43916 280812
7485 46996 280853
19619 48724 280890
48724 26449 102669
43656 36725 280897
36725 31043 196346
36725 43443 235149
31043 16063 261250
16063 18862 50398
21969 35271 280904
2232 36995 280933
3030 17001 280973
6041 14347 281000
4855 7828 281001
7828 12772 114507
7828 47934 187827
47934 22953 201751
10813 812 281002
812 7615 235961
45001 33446 281003
6874 14671 281018
14671 40348 242298
1354 28019 281024
28019 40218 88971
40526 19014 281029
4623 43998 281047
43998 24142 7046
43998 18326 49810
9926 32106 281060
13694 34549 281074
3094 40825 281085
40825 20475 109959
17809 32280 281108
32280 28601 6771
28601 43948 52498
43948 49747 76765
43948 42316 129450
32280 9528 257678
9528 30816 112848
30816 20259 120783
20259 23392 191122
23392 12482 262007
24678 46006 281157
46006 21510 14870
21510 2879 16864
2879 17804 106156
21510 31509 202690
31509 6625 84382
6625 35751 208844
35751 33175 87709
33175 17599 4519
17599 5143 166872
5143 16194 188651
16194 4848 10693
16194 40776 146211
5143 6460 269241
6460 35575 47544
35575 27760 123662
35575 44386 218605
27760 25127 244738
27760 18946 264619
46006 46958 276235
46958 10419 41529
8401 24452 281172
44246 43710 281185
46056 14255 281192
14513 20844 281198
30271 20444 281205
20444 32709 137592
32709 948 277765
17132 32968 281219
764 34533 281229
29067 42030 281233
42030 28022 89029
29333 41867 281253
10254 24710 281260
17536 17915 281269
17915 38364 78995
38364 14219 158341
38364 6268 198797
16955 21956 281269
23335 33233 281275
33233 34751 17853
35490 23177 281289
43739 48460 281329
5107 20820 281347
7363 20180 281365
20180 35017 74808
35017 31483 126656
35017 17931 145343
2572 31413 281372
31413 41547 222421
41547 37699 177187
37699 1166 58423
7484 18767 281375
29925 12799 281389
24012 22564 281394
26918 11977 281422
21233 11897 281464
11897 11068 279374
8266 13403 281490
21859 28574 281502
15187 6418 281535
29970 25114 281538
1802 23538 281553
19364 40898 281594
16951 35058 281602
35058 30034 140401
30034 29935 126504
13265 30605 281619
22541 12781 281621
39706 12343 281671
12343 5387 231198
29698 27186 281673
27186 25178 86772
25178 31145 243879
29565 36819 281688
36819 17398 191765
28973 34507 281698
34507 29371 26296
21447 9604 281702
18085 23006 281711
23006 23487 227028
15007 23342 281713
470 5802 281716
5802 16780 225092
36258 40528 281739
22740 31315 281749
31315 45601 217882
45601 7360 213438
7360 47168 154466
47168 39722 27344
39722 17507 90387
39462 43767 281754
15045 15371 281757
4645 5857 281769
21711 43265 281769
18443 31895 281786
25161 33332 281794
6089 27238 281837
4058 11131 281842
13243 21063 281853
1748 30362 281868
30362 37418 162216
37418 42314 9443
42314 29682 47648
42314 46948 258452
46839 29347 281871
44917 10345 281872
4545 24393 281879
24393 2435 197742
2435 2045 168058
6724 47615 281886
32099 37366 281905
37366 18812 2075
18812 22530 87747
37366 4998 194094
22530 44288 276215
4998 15672 277899
15672 41210 117208
8430 41395 281921
42481 8281 281924
22183 45585 281924
45585 19080 90085
19080 13508 6180
19080 41405 280358
12099 3849 281929
3849 11381 76153
3849 14633 108258
14633 40938 231596
34624 14473 281953
14473 10001 249903
3806 6011 281961
6011 7698 242608
7698 20705 65857
27910 8490 281968
8490 9692 251531
44449 20688 281992
16152 15739 281994
1993 2606 282011
2606 39157 174492
39157 4749 42279
39157 43904 115519
39157 17418 152729
17418 45549 266759
19239 37524 282027
37524 45966 76917
8171 5689 282029
5689 49266 143170
49266 43618 38880
27777 17768 282045
17768 17402 16673
17402 43744 112338
18875 22203 282076
22203 42153 203913
28432 15430 282110
15430 31060 20584
15430 5413 247463
21473 1208 282112
41613 24670 282117
241 3603 282126
3603 16376 109586
34574 27831 282142
27831 30587 185562
27831 35742 252246
35742 8681 195402
14836 28588 282145
384 36840 282153
4549 47857 282170
47857 34689 183641
25813 24898 282202
46391 7866 282204
7866 39596 242775
24547 2102 282236
4528 28543 282246
49834 37689 282258
37689 10744 261662
42867 8671 282299
8671 28442 278358
28442 22706 213114
22706 45333 266106
45333 45304 124874
22706 44004 270418
22465 11109 282324
11238 30901 282334
22706 32427 282360
23933 22364 282389
19243 37039 282398
37039 22947 28856
22947 19055 113193
19969 21244 282429
21244 26124 218024
14675 46116 282437
26671 31414 282441
31414 19644 261837
19644 46939 52135
19644 2438 217408
35093 22330 282448
22330 17479 16617
17479 2745 136158
28079 9174 282456
9174 30517 216809
8598 36738 282459
40948 48969 282465
28141 5279 282478
5279 17765 105939
6902 49647 282485
49647 48798 28777
48798 8236 28886
48798 44920 152181
44920 43926 248382
478 42861 282487
34903 21885 282515
21885 25238 2758
21885 49470 257434
22219 48959 282532
48959 23767 57926
48959 27868 183276
27868 1023 63874
35213 1878 282537
1878 19682 200269
19682 2719 146443
19682 36311 235116
36311 37819 171124
37819 11069 80380
11069 19903 82956
1878 19152 258292
1878 10634 271342
10634 23994 146440
23994 39340 135519
28247 39826 282548
10239 25779 282554
25779 32377 274240
936 36219 282566
8064 2315 282613
11333 40824 282616
3068 6601 282665
6601 43467 33616
43467 44237 149115
6601 28435 223555
27723 12999 282678
32749 23820 282679
663 2651 282707
31250 47354 282712
47354 49809 113734
34345 29100 282720
29100 27578 76828
42143 14365 282730
14365 23750 143858
37299 14162 282733
9833 36630 282735
1431 1790 282740
1790 42444 184582
1017 17843 282764
17843 47197 103120
47197 43784 7170
47197 43431 119058
36785 34242 282769
3544 35548 282772
35548 3200 27504
35548 20013 181010
20013 17840 244424
17840 48996 65288
48996 22491 146231
22491 2439 196073
48996 37843 213027
37843 24252 73743
22491 3930 254118
2439 32720 259426
37843 16111 278191
40019 25988 282774
9597 40711 282781
16192 24030 282791
24030 41879 113729
24030 18728 172953
24030 24523 188893
24523 12115 155434
18728 26941 252481
26941 35576 267280
12115 22596 273577
22596 5567 27298
5567 8795 26687
5567 4432 146303
4432 8367 119135
8795 20800 148828
27040 10242 282797
15356 17641 282808
35313 30940 282834
8293 46723 282848
2096 7442 282875
7442 24177 111184
11197 10336 282881
33024 30967 282893
15795 637 282938
4729 11944 282976
11944 38209 45397
38209 20359 240959
10402 7111 282978
7111 33611 144995
10818 36213 282987
32430 23147 282999
6091 20104 283019
46098 17866 283032
16208 42367 283051
2512 9766 283071
9766 14171 1212
38203 39665 283076
39665 41074 177371
16257 26376 283077
14806 22327 283084
22327 8335 45159
8335 9496 60934
8335 35165 273184
35165 10206 93414
10206 5774 21960
15284 37315 283106
27507 16378 283148
16378 13179 109908
22881 24341 283160
23773 13863 283163
13863 29664 198096
26649 7449 283182
41888 42293 283187
19572 39250 283192
39250 17709 217696
17709 20414 276218
20839 11480 283215
11480 25393 20706
11480 37062 125275
11480 13951 196979
37062 22102 251406
42327 29139 283224
3593 39761 283227
39761 22314 189246
24463 38569 283228
38569 20727 16963
20727 39407 43948
20727 6206 92805
46613 28440 283230
3327 204 283233
204 9840 16062
9840 5074 48441
9840 17319 154574
204 5506 237375
42246 32310 283241
48131 6033 283257
27201 32225 283270
43982 15693 283301
348 47917 283321
15179 35944 283330
35944 46421 235532
12961 9785 283335
9785 869 69781
869 14730 84405
14730 34431 188223
9785 48439 218203
48439 1772 178783
1772 41443 252809
1772 16253 266902
14730 38702 269552
38702 24668 77526
47756 10097 283335
17005 2254 283342
5823 25492 283369
18609 22199 283408
31741 42628 283418
42628 45677 126203
16523 23194 283429
36179 27191 283435
8507 29036 283455
29036 24502 68734
27421 24309 283467
19323 37233 283477
28702 16496 283507
16496 19943 249418
759 28053 283509
207 15988 283519
17245 42402 283529
6639 42632 283531
42632 45751 54600
42632 19711 89941
42632 45681 120873
45681 7725 115453
4822 43726 283592
26437 48245 283595
48245 43816 174204
43816 16853 119608
42726 42109 283603
42109 43202 128806
43202 36215 19338
42109 43350 231717
26407 1508 283615
9646 34012 283616
48287 45569 283649
23660 37755 283669
28525 21993 283689
49667 8659 283697
8659 37529 240040
8659 26498 252862
43335 42994 283697
2182 21777 283705
6368 12796 283715
6074 40724 283725
38263 17942 283747
17942 41165 151818
17942 20879 240830
13481 21913 283765
49914 38557 283774
38557 39656 14266
38557 10668 147033
38557 30065 266647
30065 31861 239572
2947 6570 283777
10215 21368 283781
27771 25126 283782
25126 41120 141156
41120 6716 65344
6716 14031 57266
41120 45093 86840
6716 31600 214985
31600 97 66120
97 45486 39989
45486 39945 162438
41120 35719 271952
35719 44985 18245
44985 5541 211710
97 239 272212
239 11039 88980
9635 28339 283784
25337 35006 283786
35006 24000 9755
35006 36428 113520
24000 29179 273361
29179 47518 21763
47518 31825 208236
31461 9745 283788
49663 7852 283796
7852 23479 88481
23479 26154 233566
26154 44342 74672
7852 13042 253072
13042 13132 35876
13132 49279 7639
13042 48061 188939
15975 41449 283811
41449 41505 212942
27917 45329 283813
23070 6770 283815
6267 11348 283842
36146 28394 283847
796 31880 283871
35075 18998 283874
31327 32553 283876
3653 43745 283887
4434 9791 283945
36614 28896 283967
681 45449 284013
19317 1673 284016
1673 463 266480
463 18619 39375
316 404 284032
10544 49042 284047
16538 42016 284125
25527 39046 284178
9750 24459 284200
49183 40677 284218
16284 44609 284218
44609 47709 2165
47709 24294 119767
28176 16346 284232
16346 8919 245408
4740 12179 284241
27651 46455 284249
23595 29714 284251
29714 49086 23749
29714 11607 159193
45248 23000 284305
19058 31368 284309
41708 24764 284316
24764 2905 63351
24764 46813 270357
7693 15289 284322
38295 48596 284322
42979 37357 284353
37357 35703 195969
35703 10381 63772
10381 49322 9610
27312 30703 284368
