Algorithm: Kruskal's MST
8006 6940 140622
8006 9358 226284
1031 3063 284683
3772 7889 284728
8653 7609 284746
5918 5323 284896
5323 2246 162959
2246 9532 18330
2246 1144 106545
1144 2760 74200
4203 9085 284971
9085 9136 16902
3637 4776 285014
4776 7118 200708
1087 2630 285199
886 900 285270
900 1458 3086
7171 4925 285317
3559 8197 285449
379 6448 285511
6448 7651 111899
2207 536 285772
536 6793 67565
3522 1900 285812
1053 2779 285848
4478 9141 285933
8991 7504 285974
7079 5498 286089
6447 9392 286100
9392 889 99486
2942 1637 286135
3811 3438 286200
5580 9752 286325
866 1776 286384
1776 8829 13136
9977 9348 286391
2465 9869 286424
9869 7771 16680
6282 2642 286485
643 902 286545
902 8081 127375
902 3370 199317
1020 6546 286879
7453 1293 286923
7258 9387 286932
8846 1588 286968
2105 7825 286978
7803 9621 287070
3948 7359 287077
7359 9434 236630
9434 7619 14994
7359 3169 280426
3169 1905 44447
1000 5905 287129
7389 2475 287130
7619 8694 287158
9888 4515 287532
550 3268 287559
2443 6382 287647
373 8406 287666
9522 6664 287683
6664 6411 17963
8298 2447 287712
2447 7457 86837
2447 3291 184294
3291 3706 78808
3706 5115 20024
5115 9157 46108
2447 1318 241153
9157 2527 257345
5005 8658 287749
8658 9567 161024
3315 5234 287774
5234 4894 81338
4894 5968 40712
4894 2342 245591
1284 6340 287889
6340 821 148123
1036 8012 287923
8012 9208 259881
5942 5415 288028
5415 2919 121412
9203 5572 288282
875 7831 288418
9685 291 288503
291 1371 8614
4075 1387 288554
1387 9010 219176
9010 9663 224661
5274 8476 288560
2077 6805 288564
6805 6723 83674
6723 1368 91164
6805 1475 106205
6805 7363 256415
225 364 288568
364 9128 6313
364 5574 75427
364 4544 209062
4544 5241 50668
3287 1763 288860
1763 2463 176003
3225 5335 288907
4617 3073 288948
3073 4362 66951
3073 1102 106301
1102 7837 16985
1102 2009 125135
2009 351 132001
1102 5399 158806
351 3703 160266
3703 3626 192855
3626 4077 249519
4077 2774 233545
6797 3874 288985
6585 8542 289002
8542 5876 38788
5876 5028 95169
8542 9491 201911
8542 702 271449
5028 6669 273394
6669 4501 117112
4501 7238 124699
6669 9253 249729
6385 7251 289140
208 2201 289258
2201 9341 186690
6668 2621 289331
2269 5734 289354
5734 6115 107075
240 1601 289422
1601 4026 170805
8748 5176 289443
5176 8097 244228
2399 2544 289618
2194 2932 289656
5084 6701 289657
6701 5316 108557
2675 6531 289946
4353 9111 289956
1946 9084 289992
421 3827 290024
6522 5281 290040
5281 6861 76210
2929 5213 290129
5213 8935 113675
8935 6577 127580
5213 8453 150106
8935 3622 263986
3622 8311 64704
8311 5332 55012
5332 2740 95048
2740 6254 129279
2740 5857 155679
5332 2309 234818
2309 8563 138932
8563 2032 156039
8563 5265 200615
5265 3845 78877
5265 7623 114456
3845 9660 159875
5265 3421 256442
2740 9730 271805
4237 4820 290156
4820 7463 125938
7463 9533 107565
7474 8905 290231
2439 7476 290349
4820 3108 290459
8079 5226 290582
2657 2877 290651
4801 7681 290770
2853 6519 290793
150 5484 290834
5484 2938 209568
4871 6006 290919
3071 5711 290987
7850 7232 291007
5894 1625 291077
4283 1657 291117
4461 2719 291232
6453 6103 291299
6103 943 174437
7018 8863 291312
5034 4191 291354
3627 9215 291558
9215 9051 138997
9051 8019 26660
3172 4423 291619
4610 1852 291626
5602 9127 291644
1750 4016 291646
8689 2837 291661
1259 8851 291684
232 846 291703
846 3912 170115
8187 7954 291711
7954 4736 39661
4736 7601 49687
4736 8635 71691
7954 9542 94334
9542 5695 219020
4736 8681 272942
3571 9990 291792
9990 4821 225730
2732 3774 291903
590 5845 292085
5845 6167 227144
7010 9593 292099
2740 8171 292424
8171 5875 215579
2350 7458 292465
8955 5004 292538
1299 1676 292554
1676 8538 274184
659 1688 292554
3780 2620 292558
1477 4541 292669
4541 4421 211124
6910 8879 293105
6615 3334 293182
5305 9042 293271
9042 4795 208289
4795 6574 13595
4795 6895 211093
271 604 293285
182 1614 293339
6664 2387 293358
1570 2357 293521
491 711 293529
3800 9303 293673
483 2907 294101
2869 2875 294152
2875 2663 9244
2883 6150 294206
4404 7338 294302
353 3176 294497
1823 6683 294637
5641 5581 294777
4295 6262 294864
4015 4957 294956
692 1315 295232
1315 6544 22553
1315 9145 111822
1315 2549 147440
2549 6732 161054
1315 8232 178422
8232 4970 73716
6544 9231 195523
9231 5720 97950
5720 6404 67180
6732 6433 199061
6433 8765 117525
27 9092 295250
454 301 295355
4455 7007 295401
6749 5031 295528
8844 3813 295529
3813 1526 118681
637 1847 295536
3309 5900 295603
5305 5188 295621
3562 3573 295633
7517 7899 295666
7899 7155 215011
7899 9650 259734
9650 781 8900
9650 7576 244746
4954 554 295785
554 2640 33601
9503 5388 296029
3309 157 296107
4912 7207 296187
7207 7482 109383
7482 7537 96671
1676 1730 296240
5181 7999 296259
7999 6147 107731
6147 9689 71830
6147 3598 202864
3598 3395 204220
5814 8095 296293
8095 8137 88798
8137 8335 59495
3022 5718 296372
1925 8208 296408
3743 9201 296424
9201 8727 197906
2803 1670 296502
8872 9722 296561
2050 5594 296721
2002 5467 296774
5467 9097 83474
9097 7921 151685
9097 4858 264145
4858 9984 291026
5232 8300 296859
658 8126 297039
8126 7830 145193
2419 204 297160
204 6771 190405
5513 2860 297247
163 8655 297327
2286 3292 297337
3292 3826 30508
3292 9338 143427
2278 9260 297366
5617 1204 297476
5605 5615 297506
5615 9921 185097
6921 5015 297600
785 6299 297609
6685 7193 297633
2496 8836 297641
8836 7640 259039
7640 1428 171381
1428 796 43780
796 4978 289605
2804 1361 297754
5871 9947 297859
859 4442 298001
846 6589 298034
9257 4241 298227
4241 467 27587
467 1106 131720
1106 7702 264538
4241 6938 285112
685 2899 298552
4964 8576 298553
8576 9867 248962
9867 7930 96453
9867 7590 267470
9202 7707 298752
7707 2116 280504
2116 403 25339
403 216 88692
216 6636 46795
216 330 47171
216 8887 103539
4014 8978 298767
467 8980 298813
8980 6509 90411
4553 4888 299076
4888 6113 69656
120 8502 299114
8502 3482 151402
3482 7944 125618
5296 9741 299140
6074 7303 299244
2695 2290 299255
736 2388 299261
4314 4778 299306
4778 8357 69026
8357 6963 126824
4778 3590 202780
3590 1202 67268
4778 6241 211308
8595 7417 299486
4536 6329 299497
6574 9402 299521
7221 3487 299604
3487 8843 140292
5086 2267 299717
2267 4566 251253
4566 8193 28472
8193 4372 52169
4566 3688 160411
3688 2703 62696
5296 8480 299742
8480 360 51060
977 1080 299756
5674 4844 299882
9818 9286 300030
406 2570 300128
738 9347 300454
9347 2671 71910
5178 4425 300699
4425 3188 183045
2803 5764 300733
3182 7278 300754
1153 7851 300804
3583 6796 300865
279 2253 300973
1802 8539 301033
8539 9622 111930
8697 1410 301188
7073 1085 301420
1085 1796 105836
1085 2967 185633
1085 6294 186988
1987 2355 301427
2355 3392 102290
3392 6663 164882
6663 8746 251516
3105 472 301728
3695 2473 301819
3340 1224 301951
5328 3561 301976
2858 4405 301991
8895 7273 302126
9766 5343 302225
5418 1734 302327
215 3096 302409
7401 3771 302468
1449 1751 302718
279 5922 302731
3774 7643 302990
4930 9206 303050
9206 3053 118862
9206 1023 195011
9206 1195 284861
3719 3434 303197
4838 7734 303241
7734 2311 302565
5090 3209 303299
3209 3968 71458
5100 7382 303422
7382 3363 15151
5594 6255 303424
4678 9342 303477
9912 1014 303760
7510 9083 303808
2734 7054 303873
1009 8033 303911
9639 6714 303946
6714 7895 14020
6714 5094 246153
1660 6290 303969
6290 9020 257867
4215 9093 303986
9093 9096 260413
2632 8443 304166
771 4221 304281
4221 3333 197681
3333 1120 43820
1120 6689 60809
6689 7611 39961
6689 8567 49435
6689 5915 256612
5915 8936 193087
8936 9550 212004
8936 8949 264596
8949 1966 35452
1966 4659 29656
8936 7737 284663
4151 8488 304322
3189 5103 304455
3501 5757 304537
693 945 304640
945 6104 143125
982 5791 304718
4572 6863 304863
4122 3048 304892
4061 9268 304900
4833 1310 305047
1310 683 51430
2881 1079 305136
4664 8022 305136
3353 8468 305185
4423 9244 305195
7341 4682 305551
8069 4131 305634
4131 5299 106958
3418 4828 305700
2510 3490 305710
3490 3387 264664
5905 5050 305742
5050 7900 46090
5050 2358 272289
2358 1367 208999
2358 5318 228728
6501 9839 305875
5978 5898 305933
919 6918 305947
6918 7859 212905
7859 7323 176330
6918 6394 213674
3642 4112 306210
7067 3314 306276
3314 8870 154283
5205 8429 306753
7678 8621 306797
7684 7157 306863
49 9041 306873
9041 8752 161059
3937 9328 306893
9328 8680 25262
8680 8856 126087
8856 7527 94337
6420 2479 306944
7383 4400 306962
6239 4341 306968
4341 5661 6531
5661 2406 257768
2406 3584 204127
4919 9038 307071
9038 5885 205295
5885 5747 28291
8080 6159 307156
8652 8666 307226
561 9780 307314
9780 8619 273538
2421 669 307399
7401 9137 307497
1966 5070 307498
5070 5426 132309
5149 9397 307815
7939 2469 307925
2469 9976 80825
2469 9627 130518
9627 2486 33439
9627 3661 68800
3661 4100 86890
4100 9372 77613
2486 1998 303147
1998 3207 20104
3239 2192 307993
748 1267 308037
1267 6545 185569
6545 3980 25291
3672 1857 308037
408 8764 308097
3003 7507 308175
2760 1241 308365
5906 9493 308395
9493 2812 303015
2812 5447 88265
2812 9245 223331
8653 2197 308401
542 6327 308446
3693 5287 308461
5287 2187 126292
2187 3585 205713
1869 2667 308539
6989 7004 308581
9656 3075 308940
208 2029 308945
1435 6051 309143
2607 2452 309362
7354 9680 309434
9680 9281 158813
9281 1923 85351
1923 9015 229242
1923 4638 280212
4638 7066 51055
6485 1453 309594
6792 8956 309623
6284 4213 309686
4213 6737 58284
6737 8053 47267
1069 7183 309726
3796 5909 309854
6614 8229 309873
3928 9437 309922
9437 7410 111034
7410 1861 204306
1861 680 174904
8262 8944 309930
8127 2684 309946
4081 6899 309956
5683 1539 310100
1539 7642 249176
489 7187 310102
5001 1883 310305
1031 3843 310412
5888 6179 310419
3566 455 310481
4381 3891 310756
4505 4108 310840
2279 1975 310880
9251 5859 310909
8856 8725 310956
5530 1228 310998
1545 6468 311086
6468 2179 255333
3213 8788 311178
9676 8672 311443
8672 988 107940
988 9662 22743
3896 6131 311787
9428 532 311790
5725 6830 311803
5467 5892 311826
2907 3042 311846
3042 5610 143488
3042 5508 238050
7823 2591 311994
738 7608 312114
2985 6486 312188
6486 4365 7076
4365 7195 272798
24 4456 312192
8965 9417 312256
3752 4369 312373
447 9911 312479
8271 4903 312515
7383 2255 312527
1308 2045 312528
2045 1599 43281
7571 1717 312546
9974 8946 312666
8946 3102 298657
8855 9080 312711
1989 190 312713
232 6247 312719
6247 3250 165591
263 9191 312862
4673 6108 312966
4402 3993 312992
48 82 313011
5452 3352 313015
3352 7691 75055
1075 7804 313057
9349 9965 313158
8188 3870 313338
3870 5195 261960
4591 6883 313461
23 8016 313502
8977 5884 313637
1025 3324 313650
2389 7879 313710
9947 4419 313831
4419 88 14174
88 6747 165826
6921 5310 313897
5310 500 139600
500 233 96582
5258 5288 313981
7795 9395 314184
2571 4895 314397
4895 1374 217982
2650 5236 314454
8680 1888 314482
1888 3258 182228
4047 4653 314768
738 5510 314898
5510 1860 67519
1860 8596 275682
5800 9505 314955
9505 7563 168779
7563 5172 248988
5172 2751 8755
8681 5600 314959
5600 843 209885
3297 2317 315035
5683 9327 315167
9327 8705 245195
4504 6062 315176
1704 7344 315230
3556 2752 315392
159 7425 315498
1689 2890 315634
582 3923 315743
8082 4891 315767
9728 8617 315917
7505 2827 316203
2827 7217 45432
9411 2639 316245
4271 6904 316283
6904 3397 81170
3015 5571 316549
5571 8885 166984
7949 7593 316598
7593 7526 256148
7526 9483 183228
5431 3290 316667
8852 8842 316684
9792 4625 316792
4625 5792 79757
2457 91 316925
3678 7701 317032
7701 2727 292821
2727 959 271523
2727 9152 306150
9152 5946 233365
1615 1562 317104
1562 8683 179390
8904 6581 317207
17 1460 317371
2311 8950 317504
2114 8242 317565
9095 8572 317576
1766 5038 317859
5038 5448 292402
292 2871 317904
1726 592 317973
4382 5193 318162
5193 4967 130279
4967 4326 22068
4326 2529 171832
8968 1272 318179
1272 5451 183878
5451 4088 85623
4088 2168 260931
2168 3006 215356
3006 5914 269524
1949 9176 318325
2145 2001 318329
9320 2245 318373
1548 2600 318484
2105 5776 318734
5776 9538 61810
5900 425 318739
425 3741 89305
3741 7760 243757
6726 9224 318891
1615 4140 318981
4140 5927 4493
4140 1952 171211
1952 9055 55970
5927 2978 202875
8306 2828 319080
2828 7582 65066
2828 7445 134329
7445 7032 178930
7870 6324 319153
6324 1388 158098
1388 3217 46264
1388 6267 122150
6267 7727 22923
6267 2791 47348
1388 6181 197204
6181 7915 75788
7727 612 224615
1388 8397 245062
6324 5935 264308
342 9916 319416
9916 5047 33649
3101 6727 319418
6727 1434 201751
1434 6882 79122
6882 3684 96278
2362 2941 319429
677 8971 319475
8648 9059 319510
1258 9382 319527
9382 325 273552
9382 6021 307414
4727 6780 319675
9931 9751 319700
1555 3736 319996
3736 4636 62879
4636 469 210473
3736 9226 236984
8885 6188 320062
9418 5891 320151
2826 5060 320259
8013 2415 320591
2415 5606 156068
2989 3140 320635
3140 6588 97175
3140 3591 263144
6488 4532 320703
4532 5648 158231
8676 8267 320868
9760 8631 320927
9348 5505 321000
2780 5784 321090
5784 9190 169118
3732 9031 321103
33 9364 321138
8962 7377 321180
6219 3662 321388
1420 6512 321417
1197 6508 321518
6919 1155 321538
4984 6549 321571
6549 1553 72926
1553 570 140676
570 9110 264279
9110 6666 202456
9110 9057 225553
9057 6920 152387
6549 1755 272694
1755 2121 7211
570 5366 314403
5394 4057 321681
5198 5439 321863
5052 5339 321963
412 4189 321966
4189 6845 1309
5810 8600 322149
8600 7361 278450
3203 7958 322202
2752 6971 322346
9400 8611 322413
1086 3720 322490
3720 9221 260673
9221 2417 305824
8443 6473 322556
6473 5122 54339
5122 9336 264217
9336 1149 281601
1149 3264 80752
3264 4111 98515
692 3064 322903
7893 4207 322911
4207 7492 35591
6 2102 323020
7199 9835 323032
8698 1440 323215
8666 9514 323229
3296 2166 323233
2635 6862 323633
6862 7599 175021
7599 9991 78772
7599 926 112662
926 3052 26861
3052 5616 253408
5616 1655 137720
1655 5170 103346
5170 6481 186071
5170 3621 269922
3621 3099 236913
3099 703 225497
6481 7646 313578
7646 5588 153871
926 5717 322535
5717 6868 48434
5717 4229 141809
5717 8667 218369
8667 2670 118483
6237 501 323895
501 3570 161773
6147 8660 323901
8338 7080 324142
1265 6913 324250
7058 6865 324256
6865 6249 130349
6865 5183 244912
5183 3769 72317
3769 2839 208376
3769 9702 307641
2414 3369 324364
3369 4699 217697
1392 5475 324433
5475 4357 282908
7389 7321 324522
2214 3936 324618
1177 3658 324754
5532 5477 324760
5477 4692 271992
4692 5076 61331
2176 3691 324813
2852 4373 324936
219 9074 325117
4107 8454 325290
8454 1593 53385
1593 2536 206557
3237 9131 325415
8662 5984 325708
5984 9187 117164
1691 1725 325771
1791 1312 325801
1312 8830 173738
6569 3911 325910
3911 3151 119584
9776 1064 325926
7374 8223 326081
8223 4556 73121
4556 816 297713
816 3127 124332
3127 113 171441
113 4993 84075
413 8103 326203
6804 8573 326286
6013 5938 326456
7454 9223 326631
2813 4030 326640
8827 7326 326815
8356 1519 326838
1519 4409 127377
4409 5889 5256
4409 973 129640
4164 4982 326942
3650 2580 326963
5661 4211 326993
2510 5869 327000
6123 4311 327003
4505 1569 327016
7581 207 327036
1224 3750 327105
3750 9067 284497
5435 3123 327161
1242 9267 327338
9267 7716 242904
8841 7693 327353
167 6736 327431
6736 7467 244926
6772 4836 327443
6885 9742 327509
2057 3130 327563
7986 1967 327604
1967 4506 319313
8487 203 327833
203 9781 27321
4020 6187 327910
6187 1770 20128
6187 6603 249977
175 584 327917
2256 5446 328001
3159 968 328157
1281 2583 328187
9100 1104 328252
1104 4250 217254
4250 5707 114601
5707 2882 186558
1104 7946 257849
1104 5166 292272
4250 6269 317743
6269 9309 47568
2113 7884 328384
7264 3023 328631
7210 4288 328692
4288 1886 289227
1610 2558 329031
60 6563 329239
565 9170 329582
9119 3202 329781
4507 9344 329811
9344 9212 207675
121 137 329824
3463 6790 329873
1900 9809 329990
866 4099 330005
993 6640 330087
5315 4068 330195
6602 8901 330221
354 2377 330280
1759 5344 330342
8165 9197 330437
5277 1940 330667
1940 477 134778
477 255 33706
477 9048 65943
9048 5886 116830
1940 4062 142126
5886 4069 267468
9301 8891 330728
24 911 330940
911 8776 64318
8776 1448 38774
911 465 181585
465 3847 224647
1448 4200 268825
4200 3100 43789
2174 2738 331019
3519 6472 331039
4379 1337 331073
3620 6731 331240
3917 1999 331528
3452 7662 331643
217 1130 331760
1130 8750 110864
8750 4163 44916
8750 7602 165838
3647 8231 331814
1266 9249 331816
9007 8495 331835
7237 3372 331837
4878 946 331988
946 4391 167797
4391 5493 116159
5829 3527 332049
1392 5811 332073
6080 7552 332163
509 1980 332328
8050 2662 332461
7255 5063 332520
8450 9778 332837
9778 6342 96180
9778 3467 186768
3467 3355 290198
3355 3908 39271
8968 3945 332944
7462 6175 333106
6175 4651 309414
4651 1627 225878
8259 5940 333182
2218 9081 333395
4306 2051 333446
9672 8321 333446
8321 724 92544
1122 7261 333576
7261 9457 207538
9976 1948 333769
1948 6089 317768
6089 6800 303332
4236 5217 333967
4184 3036 334043
3036 9192 124316
9192 9138 122016
9192 6874 258472
4332 4430 334068
4430 2531 235857
2531 8708 190539
6657 8898 334089
437 8685 334116
3364 4549 334161
3171 7182 334228
4764 6547 334238
6547 4198 321733
9525 2547 334245
1387 8390 334285
8390 5932 22510
9233 1495 334389
1495 1856 31871
1495 5990 185411
1495 5686 260144
5686 2542 165211
39 365 334445
365 4096 86482
365 2158 322962
4702 6722 334464
2788 8458 334541
4531 6766 334554
6766 2923 115380
6724 3963 334612
9606 1955 334883
8 346 335099
346 8753 11154
8753 4299 93948
346 9460 209285
8359 1035 335278
2156 1600 335283
6640 3943 335394
4463 2240 335599
2240 3820 229374
2230 3787 335640
3787 7942 66440
7942 3994 118873
3787 9425 138212
4732 1941 335655
1941 8742 210865
5837 4812 335663
4812 6464 138251
470 129 335697
129 2037 260649
2012 9476 335713
9476 5354 277452
5354 8953 94664
8953 8607 201824
4249 8194 335791
1757 1745 335890
4470 8759 335939
8759 9879 98366
8759 2382 298673
8499 2649 336013
2649 960 67653
960 6849 71565
2649 2953 153178
2649 9238 222246
2210 7174 336018
4856 7042 336024
3820 6679 336090
5173 7061 336164
7061 1701 298915
1701 9664 36640
3211 7101 336202
8399 4709 336311
6147 6815 336405
4947 1884 336638
1884 2281 335822
7334 7813 336762
610 5342 336772
665 8824 337120
414 7840 337571
7840 6699 29480
6699 3168 57202
3168 3493 75197
8592 9280 337622
5109 1118 337680
697 6216 337743
2483 8314 337775
8314 1739 147305
5829 4412 338010
4412 4613 12012
4412 3055 223958
3055 6794 114263
1760 8671 338164
4144 1082 338366
4168 7075 338520
7075 5073 63200
5073 1618 16667
1618 3550 49526
5073 214 49881
1618 7634 79173
5073 4364 160222
214 8179 246530
214 2491 263353
2491 2844 315515
125 368 338548
368 3602 239273
770 2405 338551
2405 7551 183569
2510 9933 338737
4633 6924 338922
9055 3488 339069
3082 5549 339278
5549 4384 196316
3601 8710 339489
5639 2370 339531
8787 7616 339564
7616 1616 85095
1616 4670 113959
1616 1320 276197
1320 4022 135529
1320 8388 155184
4670 3166 288900
4999 8256 339754
4011 4422 339767
8189 8290 339841
8290 1597 233570
1597 7834 298347
7607 3400 339910
6406 9981 339960
3400 7306 340163
5186 2445 340279
1646 8234 340299
7984 5790 340468
4459 8663 340484
8596 2647 340574
5240 4561 340578
4561 4234 271742
9212 1556 340613
8513 7092 340771
5781 5390 340923
4530 4784 340956
4784 2133 86522
2133 3863 287867
5333 5638 341038
1214 2071 341256
2071 6881 39724
7854 5045 341269
5791 1169 341274
1169 2917 310374
7221 3833 341284
3833 2838 139107
2838 6864 204745
5390 5420 341331
5851 9825 341346
21 4290 341420
4290 1732 332541
1732 7703 256982
5315 3436 341442
2788 5371 341558
4015 9189 341559
8584 1840 341736
7519 8840 341770
9602 6132 341814
1294 6171 342010
4474 1873 342014
2496 6571 342104
6416 9717 342276
1856 769 342684
5452 4466 342684
2882 8812 342689
1986 9508 342953
1892 1494 343020
1494 5497 52261
5497 1764 50391
5497 2478 200412
3059 9534 343165
9534 5220 93547
2977 1575 343193
7402 4431 343323
1948 1437 343500
1437 9102 26769
5525 3538 343500
3538 3443 129149
3443 8032 330338
3270 6892 343580
6892 7579 67358
6892 1236 229951
1236 1961 328201
1753 7494 343880
7494 492 130610
492 5010 29914
9051 9590 343886
9597 4058 344038
56 58 344073
830 2588 344080
6403 9523 344256
5636 4414 344260
9162 3396 344266
3396 4632 28593
4632 3942 145504
3396 8355 183885
627 2127 344344
4719 4457 344482
1326 6424 344813
6424 8011 106780
7731 4816 344853
4801 7191 344868
4658 6939 344929
6939 8880 181938
9906 750 345131
177 2284 345144
2284 7542 29188
747 2821 345189
2685 6951 345524
5037 7568 345542
4582 5158 345588
150 7485 345628
7450 3486 345631
2445 1910 345649
514 7725 345997
7725 7809 240944
785 2909 346048
5507 5672 346213
5672 8943 243167
1123 5897 346233
1528 1482 346376
3964 5144 346476
5144 6606 104689
5144 4252 177700
6606 9466 316049
9466 706 133788
706 9609 320550
9295 9502 346556
4407 8444 346648
4914 2851 346797
527 9935 346800
2132 8966 346875
8966 6908 306187
6908 9731 17
9731 44 286658
1155 3199 347054
1215 1592 347064
552 2219 347095
2219 5489 118337
5489 1514 247069
2740 423 347152
423 4397 52050
7704 4216 347262
5832 2886 347279
9553 5544 347417
3117 4717 347450
4717 2741 128487
5615 9942 347466
3674 8687 347606
4220 6009 347898
1791 6197 347912
4105 9515 347971
9515 4936 179865
9515 3887 201716
7376 9071 347983
8494 7473 348007
7473 5163 264758
5163 7478 88461
7478 4302 335671
4302 1816 147310
7478 5867 339099
9198 1397 348040
465 1119 348103
1119 6912 121207
5319 5925 348115
9063 7387 348240
4697 7550 348281
7550 9568 325048
6934 6040 348331
1272 3136 348497
3136 6962 146916
433 5139 348570
1794 2306 348949
1720 7411 349189
540 607 349190
2115 5244 349220
5244 101 318611
523 4747 349264
4747 9653 74124
1998 950 349360
2947 4082 349520
355 1077 349551
5746 81 349615
9801 1797 349721
2342 6520 349977
6520 7952 40555
3816 3749 349995
6653 7966 349995
9874 5272 350063
3393 1722 350150
1722 5633 81225
1722 7565 224709
5352 8701 350208
9658 6957 350346
2256 4511 350668
937 2212 350677
5602 5000 351125
358 6555 351128
6372 9443 351239
2468 3283 351252
216 284 351531
284 2964 14244
1838 9845 351543
436 7744 351563
7744 7918 291003
1590 7078 351628
1388 4445 352036
4445 7628 117671
7628 4467 180342
4467 3699 316066
3699 3126 131068
3126 8640 23565
1673 5611 352220
3560 6067 352363
8321 1213 352386
1213 7017 326233
7017 8774 322701
2644 3485 352433
3485 5062 147134
6069 7378 352562
7378 7874 174803
7874 6580 15091
7378 1833 346100
1163 4185 352671
8334 7335 352725
20 2489 352770
3163 9487 352818
3386 6407 352995
5447 5555 353162
1016 3683 353241
8141 3969 353416
7116 6480 353886
2244 5982 353942
7834 9671 354035
2896 3868 354277
3868 7726 153534
7726 7791 296541
5931 3432 354428
3432 7140 342678
7845 803 354525
7592 4985 354591
7796 8352 354698
3401 4208 354710
788 3888 355342
3888 4491 317998
4491 2139 138734
4225 2484 355412
8075 5325 355422
717 9688 355449
4532 4018 355639
815 4426 355990
1493 8519 356032
1462 8628 356162
4901 5225 356325
7905 2674 356530
6702 5664 356552
6763 9787 356727
4460 7447 356920
4332 3594 356957
3594 4376 226728
2133 4607 357191
4022 2331 357206
2086 7277 357216
9025 9494 357230
1115 1298 357439
9680 1608 358194
2119 7288 358259
5836 5413 358266
676 5314 358361
5314 3824 333050
4632 5515 358413
3999 2884 358634
4333 9461 358660
6714 987 358792
1665 5951 358857
5951 6117 319619
6835 8646 358888
1857 8679 358989
3739 6791 359323
1153 9265 359335
9265 8973 182572
3930 322 359345
3929 6878 359369
2884 3850 359485
7518 7328 359575
6451 9580 359636
1911 1761 359799
4219 3906 359801
1838 5749 359967
5749 1384 279006
582 7983 360005
9665 6289 360139
6289 1187 207455
1187 5096 288368
4708 3748 360220
3748 8206 52065
3748 2300 115414
2300 4328 282718
4328 7112 287232
6333 3057 360469
759 1015 360553
1015 1787 196951
2772 2471 360583
3348 2935 360603
1149 5290 360637
7150 6968 360718
8437 209 360946
4691 2582 360996
9 9556 361043
324 1121 361149
1121 2129 21850
2129 7613 70270
401 7456 361172
7456 9399 304959
9691 7298 361241
5637 9996 361323
1548 2902 361336
4064 8474 361381
3675 2023 361542
2023 7233 313935
5454 2287 361754
7356 4103 361812
4713 3770 361875
9098 6402 362072
2572 2507 362209
716 1466 362436
1466 1915 171250
5123 3262 362464
3262 2062 231579
4561 5786 362487
8811 6114 362504
483 9135 362655
9135 6231 186304
1758 9738 362710
4930 6082 362739
6082 6740 41939
5709 8042 362820
8042 5147 150803
9911 4733 363220
1658 1516 363311
6246 6928 363410
3626 9413 363606
4481 9891 363633
2005 5789 363635
1530 5422 364104
9746 7091 364262
7209 4677 364289
4508 9899 364289
486 3814 364823
3853 2099 365056
4392 4951 365056
4240 2700 365178
3130 2755 365409
9222 7906 365580
7906 8555 165925
8555 8808 256384
6954 5706 365988
5706 557 57275
8214 1830 366122
1830 2539 125363
1447 4182 366355
7636 7158 366540
1412 3263 366743
4947 4900 366789
9038 2878 366798
788 6839 366806
2680 7285 366807
8432 5142 366829
3417 8745 367010
8745 7937 120251
9635 6490 367147
5636 7993 367299
7993 4494 46805
8354 3553 367359
7766 7718 367520
5598 3982 367553
6977 3040 367755
2119 5595 367776
5533 5547 367818
8385 8726 367830
6786 8715 367832
1809 6371 367840
470 2972 367957
2972 9416 116826
8032 2369 368097
5186 7142 368480
7514 2380 368495
1101 7246 368538
7246 7360 226474
7360 3466 65738
2789 1212 368892
1212 5728 145484
5728 9946 8552
9354 9211 369217
1996 1573 369274
1573 5979 37789
1573 2825 166918
5979 5035 224201
5035 2943 267991
6908 7784 369310
434 9482 369352
471 9975 369470
8265 6573 369582
5035 4563 369627
4563 3414 241873
3414 2332 182260
3414 4301 310927
6168 6214 369644
6214 3301 235827
3301 3337 186132
2541 9216 369709
8740 9852 369837
895 2010 370075
2010 3116 50616
112 2511 370626
2511 5151 86427
946 7260 370745
6362 760 370901
9742 1598 371050
5373 8675 371133
20 193 371134
193 567 258987
567 1126 170526
567 7503 289141
567 2702 353022
2680 6408 371404
5374 2710 371601
2710 1439 205583
2710 9168 276529
1439 7120 288848
7120 3025 327842
6682 5132 371922
5132 7781 39554
7716 9024 371940
8467 9700 372045
4241 1074 372585
1074 546 12976
6278 4845 372601
8191 2420 372853
4675 3608 372978
5495 3600 372981
3600 7761 162668
3600 4729 273946
7761 2988 278117
8328 6334 372986
6334 8839 254653
326 1506 372998
1506 5485 126155
8858 8186 373066
8186 9788 174066
9788 3089 243360
4401 8451 373199
6920 5283 373217
5283 4310 59352
4310 1531 54434
1531 8020 125150
2554 4710 373246
2906 6595 373546
28 9546 373633
1182 1455 373649
7037 3940 373915
8133 1568 373933
1681 1279 373944
1260 8392 373988
9063 8896 374013
7741 7943 374221
7943 9901 47623
5877 7829 374380
5350 8068 374395
3854 8565 374589
2005 3686 374599
3686 3554 121023
3686 1304 168519
1304 2778 333273
4654 7313 374715
7313 3349 146364
8693 6014 374932
6014 9757 171912
7445 5362 374990
2069 1099 375130
109 2391 375149
9700 9840 375365
8746 5650 375457
353 4791 375471
9074 9065 375643
9065 9486 375267
4930 4521 375914
9548 9086 375927
2862 5075 375994
9627 2887 375995
4132 5440 376065
5440 8668 249776
8668 2995 253018
